subject,trial,blink,pupil,IP_START_TIME,sample_message,TIMESTAMP,trial,time
BZ4min,1,0,764.5,175027414,NA,175108212,1,80798
BZ4min,1,0,765,175027414,NA,175108214,1,80800
BZ4min,1,0,765.5,175027414,NA,175108216,1,80802
BZ4min,1,0,765,175027414,NA,175108218,1,80804
BZ4min,1,0,763.5,175027414,NA,175108220,1,80806
BZ4min,1,0,762,175027414,NA,175108222,1,80808
BZ4min,1,0,762.5,175027414,NA,175108224,1,80810
BZ4min,1,0,763.5,175027414,NA,175108226,1,80812
BZ4min,1,0,764.5,175027414,NA,175108228,1,80814
BZ4min,1,0,765.5,175027414,NA,175108230,1,80816
BZ4min,1,0,767,175027414,NA,175108232,1,80818
BZ4min,1,0,766.5,175027414,NA,175108234,1,80820
BZ4min,1,0,765.5,175027414,NA,175108236,1,80822
BZ4min,1,0,766,175027414,NA,175108238,1,80824
BZ4min,1,0,765,175027414,NA,175108240,1,80826
BZ4min,1,0,763.5,175027414,NA,175108242,1,80828
BZ4min,1,0,760.5,175027414,NA,175108244,1,80830
BZ4min,1,0,760,175027414,NA,175108246,1,80832
BZ4min,1,0,760.5,175027414,NA,175108248,1,80834
BZ4min,1,0,761,175027414,NA,175108250,1,80836
BZ4min,1,0,761,175027414,NA,175108252,1,80838
BZ4min,1,0,761.5,175027414,NA,175108254,1,80840
BZ4min,1,0,761.5,175027414,NA,175108256,1,80842
BZ4min,1,0,760.5,175027414,NA,175108258,1,80844
BZ4min,1,0,760,175027414,NA,175108260,1,80846
BZ4min,1,0,760.5,175027414,NA,175108262,1,80848
BZ4min,1,0,760,175027414,NA,175108264,1,80850
BZ4min,1,0,761,175027414,NA,175108266,1,80852
BZ4min,1,0,761,175027414,NA,175108268,1,80854
BZ4min,1,0,759.5,175027414,NA,175108270,1,80856
BZ4min,1,0,760,175027414,NA,175108272,1,80858
BZ4min,1,0,762,175027414,NA,175108274,1,80860
BZ4min,1,0,763,175027414,NA,175108276,1,80862
BZ4min,1,0,764,175027414,NA,175108278,1,80864
BZ4min,1,0,765.5,175027414,NA,175108280,1,80866
BZ4min,1,0,765.5,175027414,NA,175108282,1,80868
BZ4min,1,0,765.5,175027414,NA,175108284,1,80870
BZ4min,1,0,763.5,175027414,NA,175108286,1,80872
BZ4min,1,0,762.5,175027414,NA,175108288,1,80874
BZ4min,1,0,762,175027414,NA,175108290,1,80876
BZ4min,1,0,763,175027414,NA,175108292,1,80878
BZ4min,1,0,763.5,175027414,NA,175108294,1,80880
BZ4min,1,0,764,175027414,NA,175108296,1,80882
BZ4min,1,0,764.5,175027414,NA,175108298,1,80884
BZ4min,1,0,765.5,175027414,NA,175108300,1,80886
BZ4min,1,0,764,175027414,NA,175108302,1,80888
BZ4min,1,0,762.5,175027414,NA,175108304,1,80890
BZ4min,1,0,761,175027414,NA,175108306,1,80892
BZ4min,1,0,761.5,175027414,NA,175108308,1,80894
BZ4min,1,0,762.5,175027414,NA,175108310,1,80896
BZ4min,1,0,761.5,175027414,NA,175108312,1,80898
BZ4min,1,0,761,175027414,NA,175108314,1,80900
BZ4min,1,0,761,175027414,NA,175108316,1,80902
BZ4min,1,0,761,175027414,NA,175108318,1,80904
BZ4min,1,0,761,175027414,NA,175108320,1,80906
BZ4min,1,0,761,175027414,NA,175108322,1,80908
BZ4min,1,0,761,175027414,NA,175108324,1,80910
BZ4min,1,0,762,175027414,NA,175108326,1,80912
BZ4min,1,0,762,175027414,NA,175108328,1,80914
BZ4min,1,0,762,175027414,NA,175108330,1,80916
BZ4min,1,0,762,175027414,NA,175108332,1,80918
BZ4min,1,0,762,175027414,NA,175108334,1,80920
BZ4min,1,0,762.5,175027414,NA,175108336,1,80922
BZ4min,1,0,762,175027414,NA,175108338,1,80924
BZ4min,1,0,759.5,175027414,NA,175108340,1,80926
BZ4min,1,0,757.5,175027414,NA,175108342,1,80928
BZ4min,1,0,759,175027414,NA,175108344,1,80930
BZ4min,1,0,760.5,175027414,NA,175108346,1,80932
BZ4min,1,0,758,175027414,NA,175108348,1,80934
BZ4min,1,0,756.5,175027414,NA,175108350,1,80936
BZ4min,1,0,758,175027414,NA,175108352,1,80938
BZ4min,1,0,758,175027414,NA,175108354,1,80940
BZ4min,1,0,758,175027414,NA,175108356,1,80942
BZ4min,1,0,758,175027414,NA,175108358,1,80944
BZ4min,1,0,757.5,175027414,NA,175108360,1,80946
BZ4min,1,0,757,175027414,NA,175108362,1,80948
BZ4min,1,0,756,175027414,NA,175108364,1,80950
BZ4min,1,0,756,175027414,NA,175108366,1,80952
BZ4min,1,0,758,175027414,NA,175108368,1,80954
BZ4min,1,0,758,175027414,NA,175108370,1,80956
BZ4min,1,0,757,175027414,NA,175108372,1,80958
BZ4min,1,0,756.5,175027414,NA,175108374,1,80960
BZ4min,1,0,755.5,175027414,NA,175108376,1,80962
BZ4min,1,0,755,175027414,NA,175108378,1,80964
BZ4min,1,0,755,175027414,NA,175108380,1,80966
BZ4min,1,0,755,175027414,NA,175108382,1,80968
BZ4min,1,0,753.5,175027414,NA,175108384,1,80970
BZ4min,1,0,751.5,175027414,NA,175108386,1,80972
BZ4min,1,0,751,175027414,NA,175108388,1,80974
BZ4min,1,0,751,175027414,NA,175108390,1,80976
BZ4min,1,0,749.5,175027414,NA,175108392,1,80978
BZ4min,1,0,748,175027414,NA,175108394,1,80980
BZ4min,1,0,747,175027414,NA,175108396,1,80982
BZ4min,1,0,746,175027414,NA,175108398,1,80984
BZ4min,1,0,746.5,175027414,NA,175108400,1,80986
BZ4min,1,0,747.5,175027414,NA,175108402,1,80988
BZ4min,1,0,747,175027414,NA,175108404,1,80990
BZ4min,1,0,746,175027414,NA,175108406,1,80992
BZ4min,1,0,746.5,175027414,NA,175108408,1,80994
BZ4min,1,0,748.5,175027414,NA,175108410,1,80996
BZ4min,1,0,746.5,175027414,NA,175108412,1,80998
BZ4min,1,0,744,175027414,NA,175108414,1,81000
BZ4min,1,0,743.5,175027414,NA,175108416,1,81002
BZ4min,1,0,744,175027414,NA,175108418,1,81004
BZ4min,1,0,744,175027414,NA,175108420,1,81006
BZ4min,1,0,742.5,175027414,NA,175108422,1,81008
BZ4min,1,0,740.5,175027414,NA,175108424,1,81010
BZ4min,1,0,741.5,175027414,NA,175108426,1,81012
BZ4min,1,0,742,175027414,NA,175108428,1,81014
BZ4min,1,0,742.5,175027414,NA,175108430,1,81016
BZ4min,1,0,742.5,175027414,NA,175108432,1,81018
BZ4min,1,0,742.5,175027414,NA,175108434,1,81020
BZ4min,1,0,741.5,175027414,NA,175108436,1,81022
BZ4min,1,0,741,175027414,NA,175108438,1,81024
BZ4min,1,0,740.5,175027414,NA,175108440,1,81026
BZ4min,1,0,740,175027414,NA,175108442,1,81028
BZ4min,1,0,738,175027414,NA,175108444,1,81030
BZ4min,1,0,738,175027414,NA,175108446,1,81032
BZ4min,1,0,739,175027414,NA,175108448,1,81034
BZ4min,1,0,739,175027414,NA,175108450,1,81036
BZ4min,1,0,736,175027414,NA,175108452,1,81038
BZ4min,1,0,733,175027414,NA,175108454,1,81040
BZ4min,1,0,733,175027414,NA,175108456,1,81042
BZ4min,1,0,734.5,175027414,NA,175108458,1,81044
BZ4min,1,0,735.5,175027414,NA,175108460,1,81046
BZ4min,1,0,735.5,175027414,NA,175108462,1,81048
BZ4min,1,0,736,175027414,NA,175108464,1,81050
BZ4min,1,0,735.5,175027414,NA,175108466,1,81052
BZ4min,1,0,738,175027414,NA,175108468,1,81054
BZ4min,1,0,737,175027414,NA,175108470,1,81056
BZ4min,1,0,733.5,175027414,NA,175108472,1,81058
BZ4min,1,0,733,175027414,NA,175108474,1,81060
BZ4min,1,0,731.5,175027414,NA,175108476,1,81062
BZ4min,1,0,728,175027414,NA,175108478,1,81064
BZ4min,1,0,729,175027414,NA,175108480,1,81066
BZ4min,1,0,729,175027414,NA,175108482,1,81068
BZ4min,1,0,727.5,175027414,NA,175108484,1,81070
BZ4min,1,0,726,175027414,NA,175108486,1,81072
BZ4min,1,0,725.5,175027414,NA,175108488,1,81074
BZ4min,1,0,725,175027414,NA,175108490,1,81076
BZ4min,1,0,725,175027414,NA,175108492,1,81078
BZ4min,1,0,724.5,175027414,NA,175108494,1,81080
BZ4min,1,0,724.5,175027414,NA,175108496,1,81082
BZ4min,1,0,725,175027414,NA,175108498,1,81084
BZ4min,1,0,726,175027414,NA,175108500,1,81086
BZ4min,1,0,726.5,175027414,NA,175108502,1,81088
BZ4min,1,0,726,175027414,NA,175108504,1,81090
BZ4min,1,0,727.5,175027414,NA,175108506,1,81092
BZ4min,1,0,727,175027414,NA,175108508,1,81094
BZ4min,1,0,726,175027414,NA,175108510,1,81096
BZ4min,1,0,724.5,175027414,NA,175108512,1,81098
BZ4min,1,0,723.5,175027414,NA,175108514,1,81100
BZ4min,1,0,723.5,175027414,NA,175108516,1,81102
BZ4min,1,0,724,175027414,NA,175108518,1,81104
BZ4min,1,0,723.5,175027414,NA,175108520,1,81106
BZ4min,1,0,723.5,175027414,NA,175108522,1,81108
BZ4min,1,0,724.5,175027414,NA,175108524,1,81110
BZ4min,1,0,725,175027414,NA,175108526,1,81112
BZ4min,1,0,725,175027414,NA,175108528,1,81114
BZ4min,1,0,725.5,175027414,NA,175108530,1,81116
BZ4min,1,0,726.5,175027414,NA,175108532,1,81118
BZ4min,1,0,728,175027414,NA,175108534,1,81120
BZ4min,1,0,725.5,175027414,NA,175108536,1,81122
BZ4min,1,0,724.5,175027414,NA,175108538,1,81124
BZ4min,1,0,725,175027414,NA,175108540,1,81126
BZ4min,1,0,725,175027414,NA,175108542,1,81128
BZ4min,1,0,724.5,175027414,NA,175108544,1,81130
BZ4min,1,0,724.5,175027414,NA,175108546,1,81132
BZ4min,1,0,726,175027414,NA,175108548,1,81134
BZ4min,1,0,726,175027414,NA,175108550,1,81136
BZ4min,1,0,725,175027414,NA,175108552,1,81138
BZ4min,1,0,725.5,175027414,NA,175108554,1,81140
BZ4min,1,0,725.5,175027414,NA,175108556,1,81142
BZ4min,1,0,724,175027414,NA,175108558,1,81144
BZ4min,1,0,725,175027414,NA,175108560,1,81146
BZ4min,1,0,726,175027414,NA,175108562,1,81148
BZ4min,1,0,724.5,175027414,NA,175108564,1,81150
BZ4min,1,0,724.5,175027414,NA,175108566,1,81152
BZ4min,1,0,725.5,175027414,NA,175108568,1,81154
BZ4min,1,0,726,175027414,NA,175108570,1,81156
BZ4min,1,0,726.5,175027414,NA,175108572,1,81158
BZ4min,1,0,726,175027414,NA,175108574,1,81160
BZ4min,1,0,723.5,175027414,NA,175108576,1,81162
BZ4min,1,0,725,175027414,NA,175108578,1,81164
BZ4min,1,0,729,175027414,NA,175108580,1,81166
BZ4min,1,0,730,175027414,NA,175108582,1,81168
BZ4min,1,0,730,175027414,NA,175108584,1,81170
BZ4min,1,0,728.5,175027414,NA,175108586,1,81172
BZ4min,1,0,727.5,175027414,NA,175108588,1,81174
BZ4min,1,0,727,175027414,NA,175108590,1,81176
BZ4min,1,0,726,175027414,NA,175108592,1,81178
BZ4min,1,0,725.5,175027414,NA,175108594,1,81180
BZ4min,1,0,725.5,175027414,NA,175108596,1,81182
BZ4min,1,0,727,175027414,NA,175108598,1,81184
BZ4min,1,0,728,175027414,NA,175108600,1,81186
BZ4min,1,0,728,175027414,NA,175108602,1,81188
BZ4min,1,0,729,175027414,NA,175108604,1,81190
BZ4min,1,0,730.5,175027414,NA,175108606,1,81192
BZ4min,1,0,729.5,175027414,NA,175108608,1,81194
BZ4min,1,0,729.5,175027414,NA,175108610,1,81196
BZ4min,1,0,731.5,175027414,NA,175108612,1,81198
BZ4min,1,0,734,175027414,NA,175108614,1,81200
BZ4min,1,0,733.5,175027414,NA,175108616,1,81202
BZ4min,1,0,731.5,175027414,NA,175108618,1,81204
BZ4min,1,0,730.5,175027414,NA,175108620,1,81206
BZ4min,1,0,729,175027414,NA,175108622,1,81208
BZ4min,1,0,728,175027414,NA,175108624,1,81210
BZ4min,1,0,728,175027414,NA,175108626,1,81212
BZ4min,1,0,728.5,175027414,NA,175108628,1,81214
BZ4min,1,0,731.5,175027414,NA,175108630,1,81216
BZ4min,1,0,731.5,175027414,NA,175108632,1,81218
BZ4min,1,0,731,175027414,NA,175108634,1,81220
BZ4min,1,0,731.5,175027414,NA,175108636,1,81222
BZ4min,1,0,733,175027414,NA,175108638,1,81224
BZ4min,1,0,734,175027414,NA,175108640,1,81226
BZ4min,1,0,732,175027414,NA,175108642,1,81228
BZ4min,1,0,731,175027414,NA,175108644,1,81230
BZ4min,1,0,732,175027414,NA,175108646,1,81232
BZ4min,1,0,734.5,175027414,NA,175108648,1,81234
BZ4min,1,0,734,175027414,NA,175108650,1,81236
BZ4min,1,0,733.5,175027414,NA,175108652,1,81238
BZ4min,1,0,734.5,175027414,NA,175108654,1,81240
BZ4min,1,0,735,175027414,NA,175108656,1,81242
BZ4min,1,0,736,175027414,NA,175108658,1,81244
BZ4min,1,0,735,175027414,NA,175108660,1,81246
BZ4min,1,0,735,175027414,NA,175108662,1,81248
BZ4min,1,0,735,175027414,NA,175108664,1,81250
BZ4min,1,0,736,175027414,NA,175108666,1,81252
BZ4min,1,0,735,175027414,NA,175108668,1,81254
BZ4min,1,0,735,175027414,NA,175108670,1,81256
BZ4min,1,0,736,175027414,NA,175108672,1,81258
BZ4min,1,0,738.5,175027414,NA,175108674,1,81260
BZ4min,1,0,738.5,175027414,NA,175108676,1,81262
BZ4min,1,0,739,175027414,NA,175108678,1,81264
BZ4min,1,0,739,175027414,NA,175108680,1,81266
BZ4min,1,0,739,175027414,NA,175108682,1,81268
BZ4min,1,0,739.5,175027414,NA,175108684,1,81270
BZ4min,1,0,740,175027414,NA,175108686,1,81272
BZ4min,1,0,738,175027414,NA,175108688,1,81274
BZ4min,1,0,736,175027414,NA,175108690,1,81276
BZ4min,1,0,736,175027414,NA,175108692,1,81278
BZ4min,1,0,736,175027414,NA,175108694,1,81280
BZ4min,1,0,736,175027414,NA,175108696,1,81282
BZ4min,1,0,736.5,175027414,NA,175108698,1,81284
BZ4min,1,0,737,175027414,NA,175108700,1,81286
BZ4min,1,0,738.5,175027414,NA,175108702,1,81288
BZ4min,1,0,739,175027414,NA,175108704,1,81290
BZ4min,1,0,738,175027414,NA,175108706,1,81292
BZ4min,1,0,737.5,175027414,NA,175108708,1,81294
BZ4min,1,0,737.5,175027414,NA,175108710,1,81296
BZ4min,1,0,739,175027414,NA,175108712,1,81298
BZ4min,1,0,739,175027414,NA,175108714,1,81300
BZ4min,1,0,738.5,175027414,NA,175108716,1,81302
BZ4min,1,0,739.5,175027414,NA,175108718,1,81304
BZ4min,1,0,740.5,175027414,NA,175108720,1,81306
BZ4min,1,0,741.5,175027414,NA,175108722,1,81308
BZ4min,1,0,742.5,175027414,NA,175108724,1,81310
BZ4min,1,0,743,175027414,NA,175108726,1,81312
BZ4min,1,0,743.5,175027414,NA,175108728,1,81314
BZ4min,1,0,745,175027414,NA,175108730,1,81316
BZ4min,1,0,745,175027414,NA,175108732,1,81318
BZ4min,1,0,743.5,175027414,NA,175108734,1,81320
BZ4min,1,0,743,175027414,NA,175108736,1,81322
BZ4min,1,0,742.5,175027414,NA,175108738,1,81324
BZ4min,1,0,743.5,175027414,NA,175108740,1,81326
BZ4min,1,0,743.5,175027414,NA,175108742,1,81328
BZ4min,1,0,743,175027414,NA,175108744,1,81330
BZ4min,1,0,742.5,175027414,NA,175108746,1,81332
BZ4min,1,0,743,175027414,NA,175108748,1,81334
BZ4min,1,0,745,175027414,NA,175108750,1,81336
BZ4min,1,0,743.5,175027414,NA,175108752,1,81338
BZ4min,1,0,741.5,175027414,NA,175108754,1,81340
BZ4min,1,0,741,175027414,NA,175108756,1,81342
BZ4min,1,0,741,175027414,NA,175108758,1,81344
BZ4min,1,0,742.5,175027414,NA,175108760,1,81346
BZ4min,1,0,742.5,175027414,NA,175108762,1,81348
BZ4min,1,0,743.5,175027414,NA,175108764,1,81350
BZ4min,1,0,746.5,175027414,NA,175108766,1,81352
BZ4min,1,0,745,175027414,NA,175108768,1,81354
BZ4min,1,0,744,175027414,NA,175108770,1,81356
BZ4min,1,0,744.5,175027414,NA,175108772,1,81358
BZ4min,1,0,744.5,175027414,NA,175108774,1,81360
BZ4min,1,0,745,175027414,NA,175108776,1,81362
BZ4min,1,0,745.5,175027414,NA,175108778,1,81364
BZ4min,1,0,745,175027414,NA,175108780,1,81366
BZ4min,1,0,746,175027414,NA,175108782,1,81368
BZ4min,1,0,748.5,175027414,NA,175108784,1,81370
BZ4min,1,0,749,175027414,NA,175108786,1,81372
BZ4min,1,0,749,175027414,NA,175108788,1,81374
BZ4min,1,0,748,175027414,NA,175108790,1,81376
BZ4min,1,0,749,175027414,NA,175108792,1,81378
BZ4min,1,0,751,175027414,NA,175108794,1,81380
BZ4min,1,0,750.5,175027414,NA,175108796,1,81382
BZ4min,1,0,752,175027414,NA,175108798,1,81384
BZ4min,1,0,753.5,175027414,NA,175108800,1,81386
BZ4min,1,0,753.5,175027414,NA,175108802,1,81388
BZ4min,1,0,753,175027414,NA,175108804,1,81390
BZ4min,1,0,752.5,175027414,NA,175108806,1,81392
BZ4min,1,0,752.5,175027414,NA,175108808,1,81394
BZ4min,1,0,753,175027414,NA,175108810,1,81396
BZ4min,1,0,752.5,175027414,NA,175108812,1,81398
BZ4min,1,0,752.5,175027414,NA,175108814,1,81400
BZ4min,1,0,754,175027414,NA,175108816,1,81402
BZ4min,1,0,756.5,175027414,NA,175108818,1,81404
BZ4min,1,0,756,175027414,NA,175108820,1,81406
BZ4min,1,0,753.5,175027414,NA,175108822,1,81408
BZ4min,1,0,753,175027414,NA,175108824,1,81410
BZ4min,1,0,752.5,175027414,NA,175108826,1,81412
BZ4min,1,0,752,175027414,NA,175108828,1,81414
BZ4min,1,0,753,175027414,NA,175108830,1,81416
BZ4min,1,0,754.5,175027414,NA,175108832,1,81418
BZ4min,1,0,755.5,175027414,NA,175108834,1,81420
BZ4min,1,0,755.5,175027414,NA,175108836,1,81422
BZ4min,1,0,756,175027414,NA,175108838,1,81424
BZ4min,1,0,756,175027414,NA,175108840,1,81426
BZ4min,1,0,756.5,175027414,NA,175108842,1,81428
BZ4min,1,0,758,175027414,NA,175108844,1,81430
BZ4min,1,0,759.5,175027414,NA,175108846,1,81432
BZ4min,1,0,762,175027414,NA,175108848,1,81434
BZ4min,1,0,762.5,175027414,NA,175108850,1,81436
BZ4min,1,0,763.5,175027414,NA,175108852,1,81438
BZ4min,1,0,763.5,175027414,NA,175108854,1,81440
BZ4min,1,0,763,175027414,NA,175108856,1,81442
BZ4min,1,0,762,175027414,NA,175108858,1,81444
BZ4min,1,0,762,175027414,NA,175108860,1,81446
BZ4min,1,0,761,175027414,NA,175108862,1,81448
BZ4min,1,0,760,175027414,NA,175108864,1,81450
BZ4min,1,0,760.5,175027414,NA,175108866,1,81452
BZ4min,1,0,761.5,175027414,NA,175108868,1,81454
BZ4min,1,0,761,175027414,NA,175108870,1,81456
BZ4min,1,0,760.5,175027414,NA,175108872,1,81458
BZ4min,1,0,763,175027414,NA,175108874,1,81460
BZ4min,1,0,762.5,175027414,NA,175108876,1,81462
BZ4min,1,0,762.5,175027414,NA,175108878,1,81464
BZ4min,1,0,764,175027414,NA,175108880,1,81466
BZ4min,1,0,764,175027414,NA,175108882,1,81468
BZ4min,1,0,764.5,175027414,NA,175108884,1,81470
BZ4min,1,0,766,175027414,NA,175108886,1,81472
BZ4min,1,0,765.5,175027414,NA,175108888,1,81474
BZ4min,1,0,767.5,175027414,NA,175108890,1,81476
BZ4min,1,0,770,175027414,NA,175108892,1,81478
BZ4min,1,0,769,175027414,NA,175108894,1,81480
BZ4min,1,0,769,175027414,NA,175108896,1,81482
BZ4min,1,0,771,175027414,NA,175108898,1,81484
BZ4min,1,0,772.5,175027414,NA,175108900,1,81486
BZ4min,1,0,773.5,175027414,NA,175108902,1,81488
BZ4min,1,0,772.5,175027414,NA,175108904,1,81490
BZ4min,1,0,772.5,175027414,NA,175108906,1,81492
BZ4min,1,0,774,175027414,NA,175108908,1,81494
BZ4min,1,0,776,175027414,NA,175108910,1,81496
BZ4min,1,0,776.5,175027414,NA,175108912,1,81498
BZ4min,1,0,776.5,175027414,NA,175108914,1,81500
BZ4min,1,0,778.5,175027414,NA,175108916,1,81502
BZ4min,1,0,780,175027414,NA,175108918,1,81504
BZ4min,1,0,779.5,175027414,NA,175108920,1,81506
BZ4min,1,0,781.5,175027414,NA,175108922,1,81508
BZ4min,1,0,783.5,175027414,NA,175108924,1,81510
BZ4min,1,0,783,175027414,NA,175108926,1,81512
BZ4min,1,0,782.5,175027414,NA,175108928,1,81514
BZ4min,1,0,784,175027414,NA,175108930,1,81516
BZ4min,1,0,785.5,175027414,NA,175108932,1,81518
BZ4min,1,0,785.5,175027414,NA,175108934,1,81520
BZ4min,1,0,785,175027414,NA,175108936,1,81522
BZ4min,1,0,784.5,175027414,NA,175108938,1,81524
BZ4min,1,0,786.5,175027414,NA,175108940,1,81526
BZ4min,1,0,788.5,175027414,NA,175108942,1,81528
BZ4min,1,0,787.5,175027414,NA,175108944,1,81530
BZ4min,1,0,786,175027414,NA,175108946,1,81532
BZ4min,1,0,785.5,175027414,NA,175108948,1,81534
BZ4min,1,0,789,175027414,NA,175108950,1,81536
BZ4min,1,0,788,175027414,NA,175108952,1,81538
BZ4min,1,0,787,175027414,NA,175108954,1,81540
BZ4min,1,0,788.5,175027414,NA,175108956,1,81542
BZ4min,1,0,790.5,175027414,NA,175108958,1,81544
BZ4min,1,0,792.5,175027414,NA,175108960,1,81546
BZ4min,1,0,793,175027414,NA,175108962,1,81548
BZ4min,1,0,794.5,175027414,NA,175108964,1,81550
BZ4min,1,0,796,175027414,NA,175108966,1,81552
BZ4min,1,0,797,175027414,NA,175108968,1,81554
BZ4min,1,0,797,175027414,NA,175108970,1,81556
BZ4min,1,0,796,175027414,NA,175108972,1,81558
BZ4min,1,0,797,175027414,NA,175108974,1,81560
BZ4min,1,0,798.5,175027414,NA,175108976,1,81562
BZ4min,1,0,800,175027414,NA,175108978,1,81564
BZ4min,1,0,800.5,175027414,NA,175108980,1,81566
BZ4min,1,0,799.5,175027414,NA,175108982,1,81568
BZ4min,1,0,799.5,175027414,NA,175108984,1,81570
BZ4min,1,0,800,175027414,NA,175108986,1,81572
BZ4min,1,0,800,175027414,NA,175108988,1,81574
BZ4min,1,0,801,175027414,NA,175108990,1,81576
BZ4min,1,0,804,175027414,NA,175108992,1,81578
BZ4min,1,0,805.5,175027414,NA,175108994,1,81580
BZ4min,1,0,807.5,175027414,NA,175108996,1,81582
BZ4min,1,0,809,175027414,NA,175108998,1,81584
BZ4min,1,0,809,175027414,NA,175109000,1,81586
BZ4min,1,0,808,175027414,NA,175109002,1,81588
BZ4min,1,0,808.5,175027414,NA,175109004,1,81590
BZ4min,1,0,809.5,175027414,NA,175109006,1,81592
BZ4min,1,0,809,175027414,NA,175109008,1,81594
BZ4min,1,0,808.5,175027414,NA,175109010,1,81596
BZ4min,1,0,809,175027414,NA,175109012,1,81598
BZ4min,1,0,812,175027414,NA,175109014,1,81600
BZ4min,1,0,811.5,175027414,NA,175109016,1,81602
BZ4min,1,0,811.5,175027414,NA,175109018,1,81604
BZ4min,1,0,813,175027414,NA,175109020,1,81606
BZ4min,1,0,817,175027414,NA,175109022,1,81608
BZ4min,1,0,813.5,175027414,NA,175109024,1,81610
BZ4min,1,0,813.5,175027414,NA,175109026,1,81612
BZ4min,1,0,817,175027414,NA,175109028,1,81614
BZ4min,1,0,817.5,175027414,NA,175109030,1,81616
BZ4min,1,0,817,175027414,NA,175109032,1,81618
BZ4min,1,0,816,175027414,NA,175109034,1,81620
BZ4min,1,0,817,175027414,NA,175109036,1,81622
BZ4min,1,0,819,175027414,NA,175109038,1,81624
BZ4min,1,0,819.5,175027414,NA,175109040,1,81626
BZ4min,1,0,820,175027414,NA,175109042,1,81628
BZ4min,1,0,820.5,175027414,NA,175109044,1,81630
BZ4min,1,0,820,175027414,NA,175109046,1,81632
BZ4min,1,0,820.5,175027414,NA,175109048,1,81634
BZ4min,1,0,822,175027414,NA,175109050,1,81636
BZ4min,1,0,823.5,175027414,NA,175109052,1,81638
BZ4min,1,0,823,175027414,NA,175109054,1,81640
BZ4min,1,0,823.5,175027414,NA,175109056,1,81642
BZ4min,1,0,824.5,175027414,NA,175109058,1,81644
BZ4min,1,0,826,175027414,NA,175109060,1,81646
BZ4min,1,0,826.5,175027414,NA,175109062,1,81648
BZ4min,1,0,826.5,175027414,NA,175109064,1,81650
BZ4min,1,0,828,175027414,NA,175109066,1,81652
BZ4min,1,0,831,175027414,NA,175109068,1,81654
BZ4min,1,0,831.5,175027414,NA,175109070,1,81656
BZ4min,1,0,832.5,175027414,NA,175109072,1,81658
BZ4min,1,0,832.5,175027414,NA,175109074,1,81660
BZ4min,1,0,832.5,175027414,NA,175109076,1,81662
BZ4min,1,0,834.5,175027414,NA,175109078,1,81664
BZ4min,1,0,836.5,175027414,NA,175109080,1,81666
BZ4min,1,0,837,175027414,NA,175109082,1,81668
BZ4min,1,0,837,175027414,NA,175109084,1,81670
BZ4min,1,0,834,175027414,NA,175109086,1,81672
BZ4min,1,0,833,175027414,NA,175109088,1,81674
BZ4min,1,0,833.5,175027414,NA,175109090,1,81676
BZ4min,1,0,835,175027414,NA,175109092,1,81678
BZ4min,1,0,834.5,175027414,NA,175109094,1,81680
BZ4min,1,0,835,175027414,NA,175109096,1,81682
BZ4min,1,0,835.5,175027414,NA,175109098,1,81684
BZ4min,1,0,834.5,175027414,NA,175109100,1,81686
BZ4min,1,0,834,175027414,NA,175109102,1,81688
BZ4min,1,0,834,175027414,NA,175109104,1,81690
BZ4min,1,0,834,175027414,NA,175109106,1,81692
BZ4min,1,0,835.5,175027414,NA,175109108,1,81694
BZ4min,1,0,834.5,175027414,NA,175109110,1,81696
BZ4min,1,0,835.5,175027414,NA,175109112,1,81698
BZ4min,1,0,837,175027414,NA,175109114,1,81700
BZ4min,1,0,837,175027414,NA,175109116,1,81702
BZ4min,1,0,839.5,175027414,NA,175109118,1,81704
BZ4min,1,0,840.5,175027414,NA,175109120,1,81706
BZ4min,1,0,842,175027414,NA,175109122,1,81708
BZ4min,1,0,843,175027414,NA,175109124,1,81710
BZ4min,1,0,843.5,175027414,NA,175109126,1,81712
BZ4min,1,0,843,175027414,NA,175109128,1,81714
BZ4min,1,0,839,175027414,NA,175109130,1,81716
BZ4min,1,0,840,175027414,NA,175109132,1,81718
BZ4min,1,0,842,175027414,NA,175109134,1,81720
BZ4min,1,0,842.5,175027414,NA,175109136,1,81722
BZ4min,1,0,842.5,175027414,NA,175109138,1,81724
BZ4min,1,0,842,175027414,NA,175109140,1,81726
BZ4min,1,0,842,175027414,NA,175109142,1,81728
BZ4min,1,0,840.5,175027414,NA,175109144,1,81730
BZ4min,1,0,840.5,175027414,NA,175109146,1,81732
BZ4min,1,0,840,175027414,NA,175109148,1,81734
BZ4min,1,0,839.5,175027414,NA,175109150,1,81736
BZ4min,1,0,838,175027414,NA,175109152,1,81738
BZ4min,1,0,837,175027414,NA,175109154,1,81740
BZ4min,1,0,838,175027414,NA,175109156,1,81742
BZ4min,1,0,838.5,175027414,NA,175109158,1,81744
BZ4min,1,0,838,175027414,NA,175109160,1,81746
BZ4min,1,0,838,175027414,NA,175109162,1,81748
BZ4min,1,0,838.5,175027414,NA,175109164,1,81750
BZ4min,1,0,837.5,175027414,NA,175109166,1,81752
BZ4min,1,0,836.5,175027414,NA,175109168,1,81754
BZ4min,1,0,838,175027414,NA,175109170,1,81756
BZ4min,1,0,838,175027414,NA,175109172,1,81758
BZ4min,1,0,837,175027414,NA,175109174,1,81760
